zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,power,test_FLAG
0.19,1.09,1.02079201536295,-0.0222239515982247,0.00238888120909466,-0.000973100216470712,-0.000147839792046886,0.000166074118797319,-0,1
0.19,1.1,1.02138054132532,-0.022943858390882,0.00263161650381048,-0.00140221119404781,0.00064402475150183,-0.000308068714124539,-3.41913959721309e-19,1
0.19,1.11,1.02380861849985,-0.0254237744873893,0.00259900313854456,-0.00109506478214512,0.000214024796617659,-0.000100800976607575,-0,1
0.2,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.41334172841541e-19,1
0.2,1.02,1.00203277868299,-0.000803629546067348,-0.000429790847697189,-0.00191478557040048,0.0016156199655445,-0.00049781710683338,-0,1
0.2,1.04,1.0074737156254,-0.00672095850581515,-0.000660080633745657,-0.00117824811210614,0.00198118630952258,-0.000893327432553089,-4.77491945270834e-19,1
0.2,1.06,1.00829739854333,-0.00710793777533783,-0.000153607970954319,-0.00194935559719717,0.00165594912880392,-0.00074024709799699,-0,2
0.2,1.07,1.0112653673684,-0.0093520590851282,-0.00290729895202668,0.00169097202054207,-0.000490170817634258,-0.000204652652526199,-0,1
0.2,1.08,1.01296553992443,-0.0108961185932118,-0.0019624024722257,4.04562585373041e-05,-0.000167364148564723,2.20076578280908e-05,-0,1
0.2,1.09,1.01823427477765,-0.0190481374769759,0.00203482640090679,-0.00187426519450301,0.00109355812451222,-0.000438176416683541,-0,1
0.2,1.11,1.0240376331677,-0.0257218434347919,0.00266721874955913,-0.00105772259818145,0.000112631762255548,-3.59096769920215e-05,-3.0690299451672e-19,1
0.21,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.34603982854494e-19,1
0.21,1.02,1.00232428695289,4.3186467789582e-05,-0.00165278195832687,-0.00267035898025145,0.00267794579426201,-0.000719903960056139,-0,1
0.21,1.03,1.00225486137759,0.000244082052407275,-0.00183065597905665,-0.00098327978109136,0.000154006190059158,0.000163316915992625,-1.77969969201115e-19,1
0.21,1.05,1.00559775415094,-0.00346338263431094,-0.00153809143210077,-0.00153171954029437,0.00168337200689402,-0.000745690015763415,-6.93761014007944e-21,1
0.21,1.06,1.00582584379732,-0.00376337137324613,-0.000476112347538772,-0.00262374140230034,0.0016732765336879,-0.000633693953957179,-6.50094727897798e-20,1
0.21,1.07,1.00922775095815,-0.0074585905469691,-4.90111190716197e-05,-0.00283719838999745,0.00159781159485671,-0.000478603234834144,-0,1
0.21,1.08,1.01778464267849,-0.019200108744366,0.0032487994984984,-0.00254275263886712,0.000771219928735104,-5.968227934239e-05,-0,1
0.21,1.09,1.01763006369296,-0.0188245751885963,0.00311790221089698,-0.00232571423864851,0.000500824459764426,-9.64214531151943e-05,-0,1
0.21,1.1,1.02579324943759,-0.0292140499020814,0.00415490299830121,-0.000883032324307895,0.000397464893205754,-0.00024649333954886,-0,2
0.21,1.11,1.02399283841615,-0.0258794315135269,0.0031973154494723,-0.00157083615352906,0.000347060911143732,-8.49398745690693e-05,-1.33559147497793e-19,1
0.22,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.28485627564149e-19,1
0.22,1.02,1.00440832413987,-0.00337607691685302,-0.000569399306911174,-0.00184951571210838,0.00191982496291454,-0.000530782622380881,-0,1
0.22,1.03,-1.02110212715664,0.0298516897441964,-0.00909792670800012,0.000239854222124781,-0.000297372424289962,0.000403549938517919,-0,2
0.22,1.04,1.0112472064749,-0.0121739527088349,0.00123695735689926,-0.00100946497624544,0.00108384146118533,-0.000382301494956908,-7.55554507581355e-20,1
0.22,1.05,-1.02191704825706,0.0285750223440021,-0.0065976931327258,4.10399871356396e-05,-0.000835833570432645,0.0007322707748296,-0,2
0.22,1.06,1.01328263402952,-0.0141488565471791,0.00156887043918398,-0.00156141554662244,0.00156953700898043,-0.000708568866205531,-4.26118612398515e-21,1
0.22,1.07,1.00631587814624,-0.000591109069013602,-0.00749844428290486,0.00276310315608801,-0.00110544088218987,0.000118172986535834,-1.32660787892983e-19,2
0.22,1.08,1.01378503390511,-0.0138875461862858,0.00138658246426674,-0.00154329326281288,0.000550860947751004,-0.000289518003451169,-5.7710985925267e-20,1
0.22,1.09,1.01745203916669,-0.0158299192080379,-0.00189057919184808,0.000173720524685726,0.000153792377144184,-5.69724628581422e-05,-1.60248108363107e-19,1
0.22,1.1,1.02080817976973,-0.0221526428718004,0.00314298572619344,-0.00243354917122739,0.000787131443130903,-0.000150061833889597,-0,1
0.23,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.22899302539252e-19,1
0.23,1.01,-0.994767231128145,-0.00425351620072626,-0.00488499352185915,0.00480510736329212,-0.00122635019757298,0.000324561310042121,-0,2
0.23,1.02,1.01128964481609,-0.0122977693728552,0.00153248624879697,-0.00259656588719394,0.00253319683616216,-0.000458615772767501,-1.74523506390585e-19,1
0.23,1.03,1.00913527833409,-0.0125011979968979,0.00419642790870909,-0.000580644762309331,2.86809800155994e-06,-0.000250400113635474,-9.58258793543778e-20,1
0.23,1.05,1.01233282092827,-0.0132859110215335,0.00175229992550356,-0.00170060296359648,0.00140638703937389,-0.000502753166984262,-0,1
0.23,1.08,1.01385360306912,-0.0139987821037858,0.00185668386816883,-0.00192760309506245,0.000210347286756297,7.87180393250149e-06,-2.84948706856755e-19,1
0.23,1.09,1.0152008567727,-0.0146375645249905,0.000597213643572514,-0.00199728532020441,0.00148820215245212,-0.000649339764467326,-7.8532550019964e-19,1
0.23,1.1,1.01953456542864,-0.0199066756766345,0.00188100929013563,-0.0022092144531638,0.000940092918817386,-0.000237734037933617,-6.06337726075412e-20,1
0.23,1.12,1.02566358048359,-0.0278982341555669,0.00367341625692298,-0.00149785067770437,0.00010627423481064,-4.52177633734637e-05,-0,1
0.24,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.17778504072016e-19,1
0.24,1.01,1.01343320392204,-0.0183018118615147,0.00543458454603489,-0.00160047093563864,0.00125404729720298,-0.000217126460676901,-9.92852204033711e-19,2
0.24,1.02,1.00926276613229,-0.0103726057736833,0.000338532554306835,-0.000730940289732685,0.00273338843448414,-0.00122876443928335,-7.32622699900034e-20,1
0.24,1.03,1.0039783135847,0.000277166853439648,-0.00682405047643893,0.00248435407192252,0.000665250937685491,-0.000578707339742782,-0,2
0.24,1.04,1.01300118595551,-0.0141346444769268,0.00185759430492453,-0.00216344412911787,0.00187530382844598,-0.000433706982790816,-5.34483107818639e-19,1
0.24,1.05,1.02008236449116,-0.0253664797888062,0.00601748043925056,-0.00114473338168669,0.000697296662686688,-0.000283682832235395,-5.25848358344912e-19,2
0.24,1.06,1.0127996427332,-0.0145810640904457,0.00220435746612997,-0.0008167357481327,0.00137478420987507,-0.000978785202552743,-0,1
0.24,1.07,1.01247526268512,-0.0130471559046738,0.00334870066001866,-0.00383202007734248,0.00112737015411904,-6.99970665324081e-05,-7.04665382595696e-20,1
0.24,1.08,1.01247336946812,-0.0131077898514902,0.00334001781702724,-0.00350485574319658,0.00112353577275788,-0.000322155464726257,-4.78293273345727e-19,1
0.24,1.1,1.01955682974469,-0.021126247053098,0.00378986440383831,-0.00283459661015021,0.000869764038489288,-0.000253574734276928,-6.96310253108879e-07,1
0.24,1.11,1.02864747563164,-0.0314027028494991,0.00332867556996088,-0.000901748919764813,0.000350132151048859,-1.9826473453441e-05,-0,1
0.24,1.12,-1.02747271349313,0.030908434977619,-0.00457030701940612,0.00125681930797395,-0.000513534860182857,0.000389331962705769,-0,2
0.25,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.13067369036317e-19,1
0.25,1.01,1.00096032507436,-0.0011655235886784,0.0023353303880594,-0.00280354922859435,0.000313127750952216,0.000362714303349426,-4.27524223831901e-19,2
0.25,1.02,1.0054287118487,-0.00417087319568265,-0.000822097314529411,-0.00243438894077984,0.00275684509617029,-0.000755824286634276,-0,1
0.25,1.03,1.00333229481483,-0.00119668694358256,-0.000540154437231805,-0.00355550884929901,0.00247163095175467,-0.000509243074978662,-6.1197229433901e-19,2
0.25,1.04,1.00528886564064,-0.00465706014197927,-0.00076742310739967,-0.000861539394071486,0.00243576851834222,-0.00143632340586354,-7.12017603932417e-19,1
0.25,1.05,1.01055992323564,-0.0113051614137222,0.000767404515262119,-0.000958728795634123,0.00220267688045829,-0.00126387320926493,-0,2
0.25,1.07,1.01175286225584,-0.00760042770539833,-0.00588993731181326,0.00303183197193414,-0.00215880529398176,0.000866638539036886,-1.72536877110152e-19,1
0.25,1.08,1.01092379599026,-0.00755232594999552,-0.00508943824791869,0.00351486911897995,-0.00214339106041693,0.000348607748410869,-0,1
0.25,1.09,1.01059444983362,-0.00442411556793108,-0.00839733347469506,0.00342600150413081,-0.00147146610341717,0.000274547378781671,-2.60731006279876e-19,1
0.25,1.1,1.02624385542232,-0.0315633980384077,0.00623752928564808,-0.000905142130896642,0.000634913957819316,-0.000645713719215953,-4.66204804406763e-19,2
0.25,1.11,1.02051174391376,-0.018932710457029,-0.00208482840445638,0.00102790821506879,-0.000634243343195656,0.000114134657353382,-0,1
0.25,1.13,1.02888604181747,-0.0311932128105982,0.00336183209359467,-0.00118387356144953,0.000168190431908803,-3.70413202978162e-05,-7.16594878986438e-20,1
0.25,1.14,-1.02994016857988,0.0324564118711351,-0.00373108877098202,0.00134625182871071,-0.000310467824464802,0.000177160596217502,-0,2
0.26,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.08718628624135e-19,1
0.26,1.01,-1.01010271901918,0.0113164100410896,-0.00110286487931092,0.00221572780541095,-0.00318076922430863,0.000851787858474223,-1.11608570537091e-18,2
0.26,1.02,1.00376901472414,-0.00123299082008765,-0.0021137879708859,2.64018118614694e-05,-0.00183324746704253,0.00138698427576754,-0,1
0.26,1.03,1.00907079094862,-0.00637048966122297,-0.00581357596071987,0.00346756658433999,-0.000216617101422597,-0.000135344919734175,-0,2
0.26,1.04,1.01683465568457,-0.0230739778085853,0.00630599157533605,0.00103474787587582,-0.0010124941744445,-8.66361656059312e-05,-1.41484920947614e-19,2
0.26,1.05,1.01335347283417,-0.0151616369172285,0.00177983822721626,-0.00107342423681436,0.00235614852035025,-0.00125215319839925,-3.5443106132604e-19,1
0.26,1.06,1.01726137739259,-0.0184001829890789,0.00279675743699564,-0.00253058708231275,0.00031911241870221,0.000555724855826123,-3.06081815492066e-19,1
0.26,1.09,1.02165123211712,-0.0216257151057797,-0.0014037811362071,0.00197125061758104,-0.000644452252654566,5.35494401599523e-05,-1.09114939037942e-18,1
0.26,1.1,1.02488283067863,-0.0278097586831423,0.0042691005607352,-0.00152144054964026,3.50754520535827e-05,0.000146237930028094,-5.04012778816644e-19,1
0.26,1.13,1.02687312284735,-0.0286067665581512,0.00245299360634813,-0.000485930515770036,-7.85686155543373e-05,-0.000152917237333617,-0,1
0.27,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.04692016806767e-19,1
0.27,1.01,0.992039865963374,0.0152641567474946,-0.00915438639970862,0.00172146824861208,0.00047596411973039,-0.000344641426540567,-2.90316731849555e-19,2
0.27,1.03,1.00972960176394,-0.00594183423140465,-0.00631164105139612,0.00162005350828094,0.00108624585532396,-0.000180091865141263,-1.02109689655565e-18,2
0.27,1.04,1.0146815176265,-0.012928116333575,-0.00383688932148035,0.00323086426409058,-0.00253813282030994,0.00139304023939782,-0,1
0.27,1.08,1.00780378364889,-0.00237498495045102,-0.0061057448337527,0.0012572774289214,-0.000793410716067183,0.000215198631920984,-0,1
0.27,1.09,1.01826993224292,-0.0173847399924665,-0.00119612596312798,-9.29695973841947e-05,0.000890892118947307,-0.000484909966392938,-0,1
0.27,1.1,1.01891215862337,-0.0177406505235017,-0.000275786717954372,-0.00138133129934726,0.000417745812453932,6.99086411199269e-05,-3.01789688159641e-19,1
0.27,1.11,1.02359942708229,-0.0253464468716433,0.00304022627368038,-0.00223490651945281,0.001596953744166,-0.000653245448924603,-2.97665605463893e-19,1
0.27,1.12,1.02401087096041,-0.0251292155100778,0.00278510701834078,-0.00205611431544421,0.000433518467735924,-4.2196814018265e-05,-0,1
0.27,1.14,1.02737674070314,-0.0290638261552673,0.00358867347237499,-0.00252532040818961,0.000931742961388914,-0.000306106340870909,-1.3067300390032e-18,1
0.27,1.15,1.03146296127124,-0.0341412986907878,0.00414256150296601,-0.00168370060325168,0.000396647763330446,-0.000175301722902994,-9.84139079843085e-21,1
0.28,1,1.00000041215299,4.12144836281876e-07,4.12128530404831e-07,4.12104077730837e-07,4.12071475189108e-07,4.12030719708856e-07,-1.00953019839733e-19,1
0.28,1.01,1.00268781090798,2.82178981168388e-05,-0.0008138254635431,-0.00414515467830228,0.00180728134709826,0.000438090103670331,-0,1
0.28,1.02,0.991891594262988,0.014185095259143,-0.00609495144203414,0.00101574841945627,-0.00165688253316746,0.000661776462977977,-2.80322123756601e-19,2
0.28,1.04,1.00462240864327,-0.00280565839141687,0.000414109706970005,-0.00259650010992432,-0.000444463600999077,0.000812390151126888,-1.09483343081293e-19,1
0.28,1.06,1.00806626992035,-0.00347340337107644,-0.00498352326692867,0.00074770642814693,-0.00109941746974869,0.000744567879081682,-0,1
0.28,1.07,-1.01289953054817,0.0155972487006982,-0.00673535813180072,0.00449087980331775,-4.19886036596739e-05,-0.000413412739616814,-2.5360166649778e-20,2
0.28,1.08,1.008965254519,-0.00443620403168069,-0.00581847869228184,0.00247874224194549,-0.00141275229195828,0.000225559273442384,-2.61125356426037e-19,1
0.28,1.12,1.02122535484463,-0.0187499745909319,-0.00354613114040096,0.00213127212006104,-0.00142256165257686,0.000364011059306733,-0,1
0.28,1.13,1.02210621390353,-0.0197441963689565,-0.00316305427345742,0.00153008611277711,-0.000783193338226202,5.60814313489502e-05,-3.35678163507285e-19,1
0.28,1.14,1.02800474825979,-0.0301084068912841,0.00376141933847824,-0.00227039565543592,0.00113185590683265,-0.000517319964623309,-0,1
0.29,1,1.00000041215299,4.12144836078292e-07,4.12128530201255e-07,4.12104077527273e-07,4.1207147498556e-07,4.12030719505328e-07,-9.7471884442536e-20,1
0.29,1.01,1.00166963592663,-0.000278133012487032,0.00142785521072321,-0.00399206010463139,2.75242944221961e-05,0.00114760140625668,-4.08957963625973e-20,1
